date,temperature_c,temp_max_c,temp_min_c,rainfall_mm,humidity_pct,wind_speed_kmh,year,month,day_of_year
1993-07-06,28.07,30.43,24.94,10.72,76.4,15.1,1993,7,187
1993-07-07,28.01,30.4,25.72,15.89,90.4,19.6,1993,7,188
1993-07-08,28.68,31.65,25.74,26.26,93.6,20.0,1993,7,189
1993-07-09,28.79,30.94,26.34,10.47,81.6,15.7,1993,7,190
1993-07-10,28.99,31.24,25.65,8.61,89.2,23.2,1993,7,191
1993-07-11,30.31,33.95,28.02,12.45,83.6,19.7,1993,7,192
1993-07-12,30.23,32.42,27.39,1.36,96.1,15.4,1993,7,193
1993-07-13,31.24,34.64,29.1,5.5,89.0,15.6,1993,7,194
1993-07-14,31.43,33.75,27.57,13.5,90.7,19.7,1993,7,195
1993-07-15,31.65,33.83,28.93,4.44,85.0,13.7,1993,7,196
1993-07-16,31.69,34.41,28.93,16.68,96.1,15.6,1993,7,197
1993-07-17,30.65,34.43,26.73,4.76,82.5,17.0,1993,7,198
1993-07-18,30.52,34.48,27.12,9.66,87.8,9.3,1993,7,199
1993-07-19,31.43,35.02,27.57,8.65,96.4,17.1,1993,7,200
1993-07-20,31.26,33.33,28.0,6.16,88.8,16.8,1993,7,201
1993-07-21,31.03,33.34,27.2,26.15,91.2,18.1,1993,7,202
1993-07-22,31.0,33.15,27.77,8.67,78.3,19.1,1993,7,203
1993-07-23,30.93,33.48,27.76,14.92,87.2,15.1,1993,7,204
1993-07-24,29.29,31.77,25.31,2.88,84.4,15.0,1993,7,205
1993-07-25,30.45,33.82,26.83,24.29,87.3,15.7,1993,7,206
1993-07-26,30.04,32.68,27.77,11.27,86.3,10.6,1993,7,207
1993-07-27,29.72,33.21,27.16,3.9,89.8,13.3,1993,7,208
1993-07-28,29.84,33.52,26.84,11.14,81.5,15.1,1993,7,209
1993-07-29,29.24,32.01,25.72,10.44,82.5,15.1,1993,7,210
1993-07-30,29.03,32.14,26.78,0.35,91.6,17.5,1993,7,211
1993-07-31,29.53,32.05,27.37,0.83,90.9,14.2,1993,7,212
1993-08-01,29.75,33.28,25.75,0.04,89.7,14.6,1993,8,213
1993-08-02,29.38,32.63,26.94,0.97,85.7,12.7,1993,8,214
1993-08-03,28.96,31.61,26.56,4.64,77.8,14.6,1993,8,215
1993-08-04,29.29,31.39,26.04,9.2,90.8,14.2,1993,8,216
1993-08-05,28.75,31.91,25.85,12.47,85.1,14.0,1993,8,217
1993-08-06,27.62,29.7,25.61,1.72,81.7,12.1,1993,8,218
1993-08-07,26.91,30.14,24.19,7.28,90.4,15.4,1993,8,219
1993-08-08,28.39,32.18,24.63,7.51,90.5,16.0,1993,8,220
1993-08-09,29.03,31.09,25.19,13.69,88.3,17.0,1993,8,221
1993-08-10,30.02,32.57,26.31,2.11,89.8,21.1,1993,8,222
1993-08-11,30.19,33.98,27.19,7.01,86.1,15.5,1993,8,223
1993-08-12,29.81,33.05,26.58,47.42,99.0,14.2,1993,8,224
1993-08-13,29.82,33.56,26.41,0.02,86.4,16.1,1993,8,225
1993-08-14,28.98,32.78,25.73,22.06,80.2,9.1,1993,8,226
1993-08-15,28.77,31.58,25.09,20.73,89.7,14.8,1993,8,227
1993-08-16,28.7,32.25,26.42,22.46,92.8,13.3,1993,8,228
1993-08-17,28.91,31.85,25.09,43.11,86.7,18.0,1993,8,229
1993-08-18,28.24,31.57,25.65,2.7,76.7,16.3,1993,8,230
1993-08-19,28.23,30.61,24.25,3.3,81.0,15.3,1993,8,231
1993-08-20,28.05,31.42,24.25,11.44,90.8,13.1,1993,8,232
1993-08-21,28.77,32.43,25.73,0.56,87.8,10.2,1993,8,233
1993-08-22,29.79,32.85,26.3,2.8,83.1,15.3,1993,8,234
1993-08-23,29.67,32.74,26.17,3.03,77.7,9.7,1993,8,235
1993-08-24,29.21,32.47,26.41,1.54,75.6,12.4,1993,8,236
1993-08-25,29.2,32.43,25.71,3.21,83.4,12.2,1993,8,237
1993-08-26,29.33,31.79,26.45,2.46,99.0,12.4,1993,8,238
1993-08-27,29.66,33.44,26.76,14.34,86.0,16.1,1993,8,239
1993-08-28,28.99,32.49,26.8,21.1,86.2,20.2,1993,8,240
1993-08-29,29.09,31.15,25.82,4.33,82.3,12.3,1993,8,241
1993-08-30,28.94,31.41,25.22,20.65,88.3,17.3,1993,8,242
1993-08-31,28.92,31.45,26.14,37.28,91.0,14.5,1993,8,243
1993-09-01,28.8,32.38,24.86,15.01,80.6,9.0,1993,9,244
1993-09-02,28.58,31.19,25.95,19.22,87.9,12.4,1993,9,245
1993-09-03,29.68,33.39,26.47,36.24,84.8,16.9,1993,9,246
1993-09-04,29.88,33.6,26.06,18.57,86.8,11.3,1993,9,247
1993-09-05,30.56,33.18,27.09,0.6,84.0,11.4,1993,9,248
1993-09-06,30.21,32.77,27.1,2.74,88.3,8.2,1993,9,249
1993-09-07,28.03,30.17,24.92,3.97,85.2,10.4,1993,9,250
1993-09-08,27.05,29.41,24.42,13.21,82.4,9.3,1993,9,251
1993-09-09,27.84,30.07,25.75,2.54,82.2,13.4,1993,9,252
1993-09-10,28.94,32.02,26.47,19.65,86.8,7.4,1993,9,253
1993-09-11,29.42,32.16,25.65,19.29,90.3,8.9,1993,9,254
1993-09-12,28.86,32.37,26.51,11.72,91.2,17.5,1993,9,255
1993-09-13,31.14,34.42,28.09,11.65,92.3,10.2,1993,9,256
1993-09-14,29.56,32.18,26.05,4.15,83.1,10.5,1993,9,257
1993-09-15,29.09,31.11,26.0,5.86,88.1,10.0,1993,9,258
1993-09-16,28.91,32.06,26.31,5.81,79.6,12.9,1993,9,259
1993-09-17,29.93,33.59,26.36,2.21,81.3,7.2,1993,9,260
1993-09-18,29.1,32.31,25.22,14.47,99.0,15.1,1993,9,261
1993-09-19,30.3,33.82,26.56,27.8,99.0,10.2,1993,9,262
1993-09-20,29.37,33.01,25.77,8.12,84.2,13.1,1993,9,263
1993-09-21,30.27,32.37,26.97,15.11,73.6,7.7,1993,9,264
1993-09-22,31.15,34.23,27.44,1.54,84.8,14.3,1993,9,265
1993-09-23,31.33,34.3,28.89,20.88,82.9,10.6,1993,9,266
1993-09-24,29.49,31.87,26.48,1.27,99.0,16.6,1993,9,267
1993-09-25,29.76,33.76,26.22,1.73,93.6,15.1,1993,9,268
1993-09-26,30.51,32.76,26.9,13.17,93.0,11.6,1993,9,269
1993-09-27,30.16,33.63,27.84,0.33,80.1,20.2,1993,9,270
1993-09-28,30.26,32.28,27.21,0.56,84.3,10.0,1993,9,271
1993-09-29,29.17,32.81,26.21,14.86,83.1,12.1,1993,9,272
1993-09-30,30.34,33.43,27.18,36.66,99.0,12.1,1993,9,273
1993-10-01,27.36,31.3,23.67,2.62,83.2,6.7,1993,10,274
1993-10-02,28.86,31.01,26.51,4.27,70.2,12.2,1993,10,275
1993-10-03,26.86,30.07,23.92,1.98,86.7,13.2,1993,10,276
1993-10-04,28.69,32.0,26.42,0.0,69.4,10.6,1993,10,277
1993-10-05,29.81,33.55,27.12,8.2,73.4,11.7,1993,10,278
1993-10-06,30.55,32.61,26.83,0.46,77.4,7.7,1993,10,279
1993-10-07,30.47,34.23,27.72,7.87,73.9,8.4,1993,10,280
1993-10-08,30.04,33.48,27.12,2.76,75.8,10.7,1993,10,281
1993-10-09,28.94,32.19,26.39,0.22,83.0,5.8,1993,10,282
1993-10-10,28.1,31.13,24.49,20.39,74.9,9.6,1993,10,283
1993-10-11,28.55,32.17,26.37,1.53,80.1,6.9,1993,10,284
1993-10-12,29.26,31.37,25.89,13.53,89.7,7.0,1993,10,285
1993-10-13,28.67,32.26,24.86,0.17,79.5,7.9,1993,10,286
1993-10-14,29.07,32.49,25.95,0.25,79.8,7.7,1993,10,287
1993-10-15,30.01,32.17,26.93,9.93,76.8,11.0,1993,10,288
1993-10-16,30.43,33.06,27.66,4.47,80.6,6.7,1993,10,289
1993-10-17,30.99,34.84,27.68,0.84,65.7,9.9,1993,10,290
1993-10-18,31.06,35.05,29.02,3.98,73.5,9.3,1993,10,291
1993-10-19,30.22,34.17,27.42,1.01,80.5,6.2,1993,10,292
1993-10-20,29.64,33.45,27.4,3.74,76.3,10.4,1993,10,293
1993-10-21,29.64,32.97,26.77,2.58,78.5,2.2,1993,10,294
1993-10-22,30.92,33.18,27.26,8.44,78.0,10.3,1993,10,295
1993-10-23,29.55,33.45,26.69,3.19,70.9,9.5,1993,10,296
1993-10-24,28.38,30.65,26.05,3.6,75.1,6.3,1993,10,297
1993-10-25,29.11,31.54,26.77,0.28,73.2,9.4,1993,10,298
1993-10-26,29.42,32.5,27.11,1.7,81.8,3.4,1993,10,299
1993-10-27,29.68,31.73,26.26,5.77,77.4,10.7,1993,10,300
1993-10-28,30.39,33.73,28.3,4.75,74.9,10.9,1993,10,301
1993-10-29,30.75,33.93,27.98,4.09,84.0,9.9,1993,10,302
1993-10-30,29.63,33.03,25.66,0.89,75.5,4.8,1993,10,303
1993-10-31,30.28,34.02,26.56,6.64,77.6,8.9,1993,10,304
1993-11-01,27.31,30.97,24.34,0.37,58.4,6.9,1993,11,305
1993-11-02,27.68,31.25,24.65,1.22,61.6,10.9,1993,11,306
1993-11-03,27.5,31.39,25.43,1.6,64.6,11.4,1993,11,307
1993-11-04,26.26,29.11,22.28,1.81,70.5,1.9,1993,11,308
1993-11-05,25.42,29.37,21.73,5.17,63.5,14.0,1993,11,309
1993-11-06,25.04,27.38,22.71,3.04,60.9,8.5,1993,11,310
1993-11-07,24.66,28.04,22.53,0.0,57.5,0.1,1993,11,311
1993-11-08,24.65,26.94,21.54,0.47,70.4,12.6,1993,11,312
1993-11-09,24.97,27.38,22.75,2.26,63.3,9.9,1993,11,313
1993-11-10,27.33,30.18,25.23,3.74,73.0,5.3,1993,11,314
1993-11-11,25.37,29.12,22.1,0.45,63.9,7.4,1993,11,315
1993-11-12,25.69,28.23,21.99,1.35,60.6,5.6,1993,11,316
1993-11-13,24.65,27.79,21.02,0.64,71.7,10.0,1993,11,317
1993-11-14,26.18,29.87,23.6,0.1,55.9,4.6,1993,11,318
1993-11-15,23.44,25.96,19.49,6.95,72.5,8.4,1993,11,319
1993-11-16,23.93,26.51,20.64,0.24,61.9,9.4,1993,11,320
1993-11-17,23.62,25.98,20.21,1.75,68.6,5.0,1993,11,321
1993-11-18,22.82,26.77,19.14,4.73,64.0,12.4,1993,11,322
1993-11-19,25.75,28.11,22.33,1.66,62.5,10.0,1993,11,323
1993-11-20,27.15,31.14,23.76,0.01,62.8,14.1,1993,11,324
1993-11-21,27.3,29.79,24.53,1.13,65.2,7.0,1993,11,325
1993-11-22,26.14,29.64,22.18,2.58,69.7,5.5,1993,11,326
1993-11-23,24.08,26.73,21.3,1.24,62.0,9.7,1993,11,327
1993-11-24,23.12,26.75,19.83,0.55,61.8,2.7,1993,11,328
1993-11-25,23.05,26.76,20.53,2.67,56.2,8.9,1993,11,329
1993-11-26,21.78,24.46,18.76,2.55,62.7,5.3,1993,11,330
1993-11-27,21.95,25.95,19.73,0.91,73.3,6.7,1993,11,331
1993-11-28,20.84,23.58,17.19,3.38,64.8,9.6,1993,11,332
1993-11-29,21.37,23.51,17.46,0.76,69.7,10.6,1993,11,333
1993-11-30,22.19,25.04,19.65,0.17,65.6,8.1,1993,11,334
1993-12-01,20.11,23.33,17.08,0.07,56.0,3.7,1993,12,335
1993-12-02,18.05,21.68,14.99,0.18,57.8,10.3,1993,12,336
1993-12-03,18.26,21.47,14.68,0.0,69.3,3.5,1993,12,337
1993-12-04,18.94,22.06,16.67,0.29,58.2,7.8,1993,12,338
1993-12-05,17.44,20.37,13.69,1.47,53.1,6.9,1993,12,339
1993-12-06,19.97,23.56,16.66,0.3,58.6,5.0,1993,12,340
1993-12-07,19.52,21.56,16.37,1.71,56.3,8.6,1993,12,341
1993-12-08,18.84,22.3,15.39,0.72,66.2,9.1,1993,12,342
1993-12-09,19.42,23.2,16.44,0.87,62.1,9.0,1993,12,343
1993-12-10,18.77,21.63,15.05,0.64,57.6,8.3,1993,12,344
1993-12-11,18.65,21.16,15.3,0.04,54.2,13.2,1993,12,345
1993-12-12,15.93,19.24,13.4,0.27,64.8,3.0,1993,12,346
1993-12-13,16.62,20.34,13.62,0.47,63.6,8.7,1993,12,347
1993-12-14,20.78,24.43,18.49,1.27,60.1,5.7,1993,12,348
1993-12-15,21.25,24.27,18.89,0.19,47.4,10.1,1993,12,349
1993-12-16,21.64,23.81,18.78,0.36,51.9,8.8,1993,12,350
1993-12-17,20.34,23.57,17.61,0.07,67.4,10.2,1993,12,351
1993-12-18,18.9,22.71,15.24,0.32,56.2,4.7,1993,12,352
1993-12-19,18.38,21.2,14.65,0.48,59.2,1.0,1993,12,353
1993-12-20,17.5,20.45,14.62,0.76,65.4,9.7,1993,12,354
1993-12-21,16.39,19.64,12.65,0.08,59.2,4.3,1993,12,355
1993-12-22,17.66,20.45,15.53,0.21,55.5,8.2,1993,12,356
1993-12-23,17.0,19.44,14.47,0.27,62.5,5.6,1993,12,357
1993-12-24,18.14,21.64,15.54,0.57,60.4,10.8,1993,12,358
1993-12-25,19.53,23.19,16.47,0.22,55.9,4.1,1993,12,359
1993-12-26,21.21,25.17,17.58,0.62,70.1,10.9,1993,12,360
1993-12-27,22.19,25.69,19.58,0.1,58.4,10.8,1993,12,361
1993-12-28,21.45,24.26,18.93,0.25,50.7,8.8,1993,12,362
1993-12-29,21.27,25.17,17.75,0.04,66.6,8.9,1993,12,363
1993-12-30,21.0,24.02,18.66,0.39,51.3,4.3,1993,12,364
1993-12-31,20.66,23.69,18.53,0.03,55.3,7.0,1993,12,365
1994-01-01,20.13,22.75,16.78,0.32,57.0,7.1,1994,1,1
1994-01-02,19.74,23.16,15.96,0.1,48.4,8.5,1994,1,2
1994-01-03,17.07,20.9,13.35,1.12,61.6,4.2,1994,1,3
1994-01-04,19.88,22.48,16.6,1.74,68.5,7.8,1994,1,4
1994-01-05,21.04,23.21,18.16,3.61,55.8,12.0,1994,1,5
1994-01-06,18.4,21.12,15.01,0.21,59.5,3.4,1994,1,6
1994-01-07,18.82,21.59,16.1,0.15,55.4,4.6,1994,1,7
1994-01-08,17.85,20.09,15.38,1.05,59.9,7.1,1994,1,8
1994-01-09,14.99,17.92,11.29,0.77,65.1,4.7,1994,1,9
1994-01-10,15.69,19.42,12.79,0.13,58.0,10.1,1994,1,10
1994-01-11,15.02,17.46,12.37,0.35,55.7,4.9,1994,1,11
1994-01-12,15.52,18.71,12.82,0.56,55.8,11.9,1994,1,12
1994-01-13,17.28,19.76,13.36,1.54,60.1,3.3,1994,1,13
1994-01-14,17.76,20.73,14.03,0.84,54.6,7.6,1994,1,14
1994-01-15,16.82,19.62,13.85,3.87,57.5,0.5,1994,1,15
1994-01-16,20.08,23.81,16.39,0.52,53.3,4.6,1994,1,16
1994-01-17,19.06,23.03,16.91,0.32,57.1,7.1,1994,1,17
1994-01-18,19.74,23.14,17.23,0.45,65.0,3.6,1994,1,18
1994-01-19,22.14,25.05,19.93,0.45,59.5,13.5,1994,1,19
1994-01-20,23.03,26.57,20.54,3.43,60.9,1.4,1994,1,20
1994-01-21,22.18,25.83,20.01,0.88,49.8,1.7,1994,1,21
1994-01-22,19.04,21.67,15.13,0.35,47.4,7.5,1994,1,22
1994-01-23,16.06,18.24,12.5,1.69,62.0,3.1,1994,1,23
1994-01-24,17.75,21.72,15.07,3.11,60.7,10.5,1994,1,24
1994-01-25,17.25,20.73,15.16,0.87,61.4,7.9,1994,1,25
1994-01-26,17.34,19.95,13.87,0.22,53.8,8.9,1994,1,26
1994-01-27,17.64,20.7,14.48,2.11,56.2,8.4,1994,1,27
1994-01-28,17.35,19.85,14.6,1.09,59.5,4.1,1994,1,28
1994-01-29,19.58,23.28,15.88,0.36,53.4,10.0,1994,1,29
1994-01-30,19.56,22.16,16.1,1.17,61.5,10.0,1994,1,30
1994-01-31,18.66,21.36,14.95,0.77,58.6,1.6,1994,1,31
1994-02-01,23.19,25.35,20.72,1.29,68.7,11.8,1994,2,32
1994-02-02,23.04,25.42,19.9,0.43,57.3,9.2,1994,2,33
1994-02-03,23.4,25.45,21.21,1.75,66.7,5.4,1994,2,34
1994-02-04,23.37,25.68,20.05,0.39,60.7,9.8,1994,2,35
1994-02-05,23.39,26.62,19.94,0.89,64.6,12.9,1994,2,36
1994-02-06,25.44,28.01,22.72,0.73,61.0,10.4,1994,2,37
1994-02-07,22.92,26.31,20.82,0.79,63.7,12.9,1994,2,38
1994-02-08,22.34,24.55,20.27,0.18,63.1,7.2,1994,2,39
1994-02-09,21.09,23.44,18.46,1.55,67.2,5.9,1994,2,40
1994-02-10,20.74,23.18,18.13,0.91,66.6,13.2,1994,2,41
1994-02-11,22.39,24.9,20.29,0.39,64.9,11.6,1994,2,42
1994-02-12,22.16,24.99,18.31,0.71,62.4,5.9,1994,2,43
1994-02-13,23.03,25.37,20.05,1.59,64.4,8.0,1994,2,44
1994-02-14,23.4,26.22,20.02,3.49,63.2,6.3,1994,2,45
1994-02-15,22.76,25.92,19.58,6.51,62.5,12.4,1994,2,46
1994-02-16,23.02,25.48,19.74,0.72,63.4,10.6,1994,2,47
1994-02-17,20.51,23.13,17.8,0.24,58.2,11.1,1994,2,48
1994-02-18,18.4,21.71,16.15,0.61,63.5,10.2,1994,2,49
1994-02-19,21.35,24.22,19.2,2.65,62.4,7.7,1994,2,50
1994-02-20,25.3,28.15,22.11,1.63,60.3,5.7,1994,2,51
1994-02-21,27.25,29.3,23.62,0.89,64.8,8.1,1994,2,52
1994-02-22,26.23,28.86,22.43,2.53,63.9,6.5,1994,2,53
1994-02-23,25.17,28.7,21.9,4.16,65.6,7.5,1994,2,54
1994-02-24,24.52,27.57,22.03,0.24,68.9,7.4,1994,2,55
1994-02-25,23.98,26.14,20.54,1.75,60.9,5.7,1994,2,56
1994-02-26,21.84,25.2,18.04,0.6,53.0,5.3,1994,2,57
1994-02-27,23.51,27.43,20.88,0.99,64.4,1.6,1994,2,58
1994-02-28,22.62,25.03,19.14,0.36,70.7,8.6,1994,2,59
1994-03-01,28.89,31.06,26.22,1.12,65.6,12.8,1994,3,60
1994-03-02,29.98,33.45,27.58,0.68,56.6,13.9,1994,3,61
1994-03-03,31.15,33.63,29.06,2.29,55.5,10.1,1994,3,62
1994-03-04,32.03,35.98,29.0,4.4,60.2,7.6,1994,3,63
1994-03-05,33.84,37.19,31.67,2.41,55.6,11.0,1994,3,64
1994-03-06,33.16,35.96,30.03,1.03,70.4,14.1,1994,3,65
1994-03-07,33.42,36.36,29.46,4.05,67.7,13.3,1994,3,66
1994-03-08,33.83,36.92,30.59,1.89,55.1,10.2,1994,3,67
1994-03-09,32.3,35.59,28.74,0.02,53.3,12.5,1994,3,68
1994-03-10,30.08,33.71,27.6,1.63,62.7,0.8,1994,3,69
1994-03-11,29.59,32.17,27.1,3.52,53.5,11.6,1994,3,70
1994-03-12,28.93,32.41,26.45,6.77,52.7,16.9,1994,3,71
1994-03-13,30.82,33.01,28.0,5.43,58.5,13.9,1994,3,72
1994-03-14,30.83,32.94,28.38,0.02,61.2,7.9,1994,3,73
1994-03-15,31.34,33.71,28.81,3.15,60.2,10.1,1994,3,74
1994-03-16,29.36,33.12,26.87,5.87,55.0,8.9,1994,3,75
1994-03-17,29.04,31.75,25.72,0.95,62.4,10.0,1994,3,76
1994-03-18,30.54,33.92,28.37,8.23,61.5,12.4,1994,3,77
1994-03-19,29.22,31.74,26.95,2.23,60.5,13.1,1994,3,78
1994-03-20,28.19,31.74,24.6,3.32,50.3,13.7,1994,3,79
1994-03-21,28.37,31.65,26.04,2.1,62.0,9.0,1994,3,80
1994-03-22,27.35,30.99,24.02,0.34,58.6,11.8,1994,3,81
1994-03-23,28.02,31.12,24.26,1.02,57.9,11.1,1994,3,82
1994-03-24,27.53,31.3,25.46,0.91,56.4,5.3,1994,3,83
1994-03-25,27.45,31.12,23.94,5.22,54.7,14.2,1994,3,84
1994-03-26,27.29,29.47,24.57,6.93,64.8,9.9,1994,3,85
1994-03-27,27.12,30.3,23.89,0.22,55.5,19.1,1994,3,86
1994-03-28,26.77,28.87,23.74,1.31,64.7,9.2,1994,3,87
1994-03-29,24.99,27.58,21.45,0.82,63.8,16.0,1994,3,88
1994-03-30,26.94,30.03,24.43,6.08,56.2,13.5,1994,3,89
1994-03-31,27.06,30.61,23.17,4.63,64.1,10.9,1994,3,90
1994-04-01,29.96,33.82,27.53,3.62,66.6,13.7,1994,4,91
1994-04-02,30.59,33.36,27.76,2.4,64.0,17.2,1994,4,92
1994-04-03,28.85,30.92,25.92,4.57,68.0,16.6,1994,4,93
1994-04-04,30.92,34.08,27.64,4.18,61.7,16.6,1994,4,94
1994-04-05,31.49,33.54,28.36,4.67,63.5,4.1,1994,4,95
1994-04-06,32.64,34.76,29.66,0.04,68.7,10.4,1994,4,96
1994-04-07,32.17,35.8,29.15,1.63,63.8,12.5,1994,4,97
1994-04-08,32.38,34.87,28.81,2.41,67.8,11.9,1994,4,98
1994-04-09,33.38,36.54,30.89,1.82,66.7,13.2,1994,4,99
1994-04-10,32.36,35.48,28.95,1.69,70.2,10.2,1994,4,100
1994-04-11,31.92,35.75,28.81,8.43,62.9,14.2,1994,4,101
1994-04-12,31.53,34.02,27.96,0.26,63.1,14.8,1994,4,102
1994-04-13,32.29,34.72,29.9,0.35,62.9,15.3,1994,4,103
1994-04-14,31.08,35.01,28.47,2.23,64.2,13.5,1994,4,104
1994-04-15,31.67,34.36,28.53,4.01,73.6,11.5,1994,4,105
1994-04-16,32.59,35.08,29.65,8.93,68.7,18.1,1994,4,106
1994-04-17,32.92,36.81,29.31,1.13,69.4,15.0,1994,4,107
1994-04-18,34.28,37.48,31.21,17.19,62.4,13.5,1994,4,108
1994-04-19,35.15,38.94,31.99,6.67,67.6,15.7,1994,4,109
1994-04-20,33.72,37.63,30.85,7.15,66.1,11.6,1994,4,110
1994-04-21,33.4,36.29,30.38,0.35,59.6,15.4,1994,4,111
1994-04-22,32.39,36.15,29.7,5.6,67.7,11.1,1994,4,112
1994-04-23,31.14,34.88,28.74,3.06,64.5,11.4,1994,4,113
1994-04-24,31.1,34.65,27.48,5.12,61.4,11.8,1994,4,114
1994-04-25,31.29,33.54,27.76,4.75,65.3,15.5,1994,4,115
1994-04-26,30.7,34.04,28.6,0.66,63.7,12.3,1994,4,116
1994-04-27,30.49,34.41,27.32,0.88,54.1,10.2,1994,4,117
1994-04-28,28.71,32.68,25.85,3.86,60.7,8.8,1994,4,118
1994-04-29,28.76,30.91,25.74,14.1,76.4,11.8,1994,4,119
1994-04-30,29.05,31.11,26.89,4.09,60.6,13.3,1994,4,120
1994-05-01,31.48,35.28,27.65,6.77,70.7,15.9,1994,5,121
1994-05-02,32.14,34.44,29.62,6.33,75.0,12.3,1994,5,122
1994-05-03,30.28,32.97,26.38,5.82,75.1,10.1,1994,5,123
1994-05-04,30.15,33.54,27.76,15.11,76.6,13.0,1994,5,124
1994-05-05,29.17,32.09,25.49,7.32,74.2,9.7,1994,5,125
1994-05-06,30.48,33.06,28.16,0.24,66.8,14.9,1994,5,126
1994-05-07,29.88,32.7,26.67,1.47,75.3,13.1,1994,5,127
1994-05-08,30.21,32.6,26.87,2.37,78.6,22.3,1994,5,128
1994-05-09,29.64,32.57,26.7,1.56,79.4,16.6,1994,5,129
1994-05-10,28.47,32.39,26.33,6.02,75.8,13.7,1994,5,130
1994-05-11,30.36,32.4,28.36,16.92,80.8,14.2,1994,5,131
1994-05-12,29.4,31.49,26.72,1.11,71.4,11.0,1994,5,132
1994-05-13,31.0,34.95,28.46,0.94,78.9,10.6,1994,5,133
1994-05-14,31.27,34.17,28.15,4.7,77.6,18.6,1994,5,134
1994-05-15,30.65,33.45,26.92,6.99,62.8,16.8,1994,5,135
1994-05-16,31.67,34.5,29.18,3.27,71.2,12.7,1994,5,136
1994-05-17,31.52,34.79,28.42,4.1,71.7,9.4,1994,5,137
1994-05-18,31.81,35.18,29.65,1.31,72.3,13.1,1994,5,138
1994-05-19,33.58,35.89,29.6,2.45,65.5,16.7,1994,5,139
1994-05-20,32.03,34.55,28.78,1.15,73.9,11.6,1994,5,140
1994-05-21,32.66,36.54,29.28,7.3,77.0,11.1,1994,5,141
1994-05-22,32.07,34.71,29.35,6.3,70.6,14.1,1994,5,142
1994-05-23,31.71,34.1,29.57,16.4,80.4,11.4,1994,5,143
1994-05-24,31.65,33.73,28.49,6.44,63.8,15.5,1994,5,144
1994-05-25,29.64,32.15,26.89,1.31,68.3,12.4,1994,5,145
1994-05-26,29.74,32.61,27.7,3.28,68.0,13.7,1994,5,146
1994-05-27,30.29,33.68,26.9,1.62,76.5,12.3,1994,5,147
1994-05-28,30.36,33.93,28.2,9.34,75.1,16.6,1994,5,148
1994-05-29,29.84,32.51,26.72,5.72,74.6,16.1,1994,5,149
1994-05-30,30.31,33.94,26.36,1.19,69.6,12.4,1994,5,150
1994-05-31,31.14,33.9,28.7,1.95,66.5,14.2,1994,5,151
1994-06-01,29.93,32.57,27.86,8.75,93.6,18.1,1994,6,152
1994-06-02,30.37,34.23,26.53,22.25,88.8,12.7,1994,6,153
1994-06-03,29.44,31.46,26.8,30.11,88.6,13.6,1994,6,154
1994-06-04,30.58,32.64,27.98,7.32,86.0,11.0,1994,6,155
1994-06-05,30.55,33.91,27.63,6.5,79.2,14.4,1994,6,156
1994-06-06,29.57,31.72,25.83,19.28,92.1,15.6,1994,6,157
1994-06-07,29.9,33.01,27.09,32.49,99.0,18.2,1994,6,158
1994-06-08,29.7,33.2,27.12,50.45,87.7,17.9,1994,6,159
1994-06-09,30.95,33.38,28.33,2.59,84.1,14.4,1994,6,160
1994-06-10,30.98,33.52,28.72,1.9,85.9,14.3,1994,6,161
1994-06-11,31.58,34.46,28.04,0.75,83.9,19.6,1994,6,162
1994-06-12,32.14,35.13,28.49,30.71,87.4,17.2,1994,6,163
1994-06-13,32.14,35.83,28.51,8.59,83.0,17.7,1994,6,164
1994-06-14,34.37,36.94,31.01,12.02,81.9,17.4,1994,6,165
1994-06-15,33.4,35.5,29.78,5.48,93.4,19.1,1994,6,166
1994-06-16,33.69,36.54,30.34,19.1,90.4,11.7,1994,6,167
1994-06-17,32.85,35.63,30.44,1.68,81.5,13.5,1994,6,168
1994-06-18,31.44,35.38,28.31,0.43,75.7,11.4,1994,6,169
1994-06-19,31.55,33.77,28.88,2.08,86.7,7.6,1994,6,170
1994-06-20,30.47,34.13,26.88,0.75,89.0,13.0,1994,6,171
1994-06-21,30.51,33.8,27.76,1.31,96.5,21.4,1994,6,172
1994-06-22,30.64,33.96,28.47,16.41,91.9,9.5,1994,6,173
1994-06-23,31.07,34.68,28.12,7.34,86.1,12.0,1994,6,174
1994-06-24,29.2,32.38,26.44,10.19,87.0,11.4,1994,6,175
1994-06-25,30.69,34.18,26.75,8.92,81.4,14.8,1994,6,176
1994-06-26,30.0,33.5,27.41,0.57,89.6,16.0,1994,6,177
1994-06-27,28.74,32.26,26.59,6.62,86.4,6.2,1994,6,178
1994-06-28,28.99,32.13,25.84,12.7,82.5,13.2,1994,6,179
1994-06-29,29.19,32.32,25.64,0.17,83.5,16.2,1994,6,180
1994-06-30,30.48,34.07,27.53,19.59,88.5,21.0,1994,6,181
1994-07-01,30.73,33.64,28.73,1.75,74.5,16.7,1994,7,182
1994-07-02,30.19,32.74,27.05,9.67,89.7,21.0,1994,7,183
1994-07-03,30.55,33.73,26.76,9.51,85.3,9.4,1994,7,184
1994-07-04,31.22,35.0,28.04,11.28,83.2,12.7,1994,7,185
1994-07-05,30.91,33.09,27.58,57.3,98.1,19.5,1994,7,186
1994-07-06,31.4,35.29,28.64,9.07,86.1,16.1,1994,7,187
