date,temperature_c,temp_max_c,temp_min_c,rainfall_mm,humidity_pct,wind_speed_kmh,year,month,day_of_year,season,decade,temp_7day,temp_30day,rain_30day,temp_zscore,is_anomaly
2000-06-24,29.59,33.36,27.05,9.7,78.7,19.4,2000,6,176,Summer,2000,29.58,30.15,13.46,0.477,0
2000-06-25,30.02,32.23,27.0,1.69,83.8,17.3,2000,6,177,Summer,2000,29.61,30.14,13.76,0.571,0
2000-06-26,28.58,31.78,26.24,1.81,75.5,16.7,2000,6,178,Summer,2000,29.9,30.07,12.64,0.257,0
2000-06-27,29.82,32.97,26.22,23.32,94.4,15.6,2000,6,179,Summer,2000,29.88,30.07,11.39,0.527,0
2000-06-28,29.9,33.28,27.55,0.2,85.4,15.8,2000,6,180,Summer,2000,29.97,30.09,10.98,0.545,0
2000-06-29,31.05,33.13,28.84,3.24,85.6,16.6,2000,6,181,Summer,2000,30.18,30.09,11.08,0.796,0
2000-06-30,30.23,32.33,27.81,4.39,82.4,15.0,2000,6,182,Summer,2000,30.44,30.04,10.54,0.617,0
2000-07-01,30.21,33.2,27.57,30.94,99.0,19.0,2000,7,183,Summer,2000,30.42,29.99,10.61,0.612,0
2000-07-02,31.44,34.82,29.36,22.09,92.0,14.9,2000,7,184,Summer,2000,30.45,30.0,11.08,0.881,0
2000-07-03,30.42,33.51,27.53,3.12,88.7,13.4,2000,7,185,Summer,2000,30.28,30.01,10.23,0.658,0
2000-07-04,29.7,32.01,27.67,10.69,91.8,17.1,2000,7,186,Summer,2000,30.15,30.0,10.09,0.501,0
2000-07-05,30.1,33.98,27.78,4.82,87.2,19.1,2000,7,187,Summer,2000,30.04,30.0,10.07,0.588,0
2000-07-06,29.84,33.52,27.38,9.5,87.8,18.5,2000,7,188,Summer,2000,29.82,30.03,10.29,0.532,0
2000-07-07,29.32,32.61,26.5,3.64,87.2,13.6,2000,7,189,Summer,2000,29.67,30.08,10.8,0.418,0
2000-07-08,29.46,32.44,26.07,42.58,89.1,16.9,2000,7,190,Summer,2000,29.67,30.15,10.95,0.449,0
2000-07-09,29.92,32.66,25.95,14.46,87.6,14.3,2000,7,191,Summer,2000,29.69,30.18,11.07,0.549,0
2000-07-10,29.36,32.07,26.93,6.98,93.3,18.7,2000,7,192,Summer,2000,29.82,30.25,11.24,0.427,0
2000-07-11,29.67,33.41,26.54,7.6,87.7,15.7,2000,7,193,Summer,2000,29.85,30.3,11.41,0.495,0
2000-07-12,30.26,32.3,27.51,14.63,86.4,19.7,2000,7,194,Summer,2000,29.82,30.38,11.9,0.623,0
2000-07-13,30.76,33.6,26.94,13.75,89.5,22.1,2000,7,195,Summer,2000,29.79,30.41,11.34,0.732,0
2000-07-14,29.55,32.46,26.73,1.82,85.0,17.3,2000,7,196,Summer,2000,29.99,30.47,11.48,0.469,0
2000-07-15,29.25,31.97,27.01,2.49,81.6,20.7,2000,7,197,Summer,2000,30.16,30.51,11.5,0.403,0
2000-07-16,29.69,33.46,27.34,26.9,85.0,18.1,2000,7,198,Summer,2000,30.26,30.6,11.88,0.499,0
2000-07-17,30.77,34.72,27.76,8.57,84.6,14.3,2000,7,199,Summer,2000,30.33,30.66,11.07,0.734,0
2000-07-18,30.83,34.13,28.67,6.66,79.1,16.6,2000,7,200,Summer,2000,30.57,30.66,11.49,0.748,0
2000-07-19,30.99,33.57,27.55,5.9,96.2,19.9,2000,7,201,Summer,2000,30.81,30.69,11.72,0.782,0
2000-07-20,31.2,33.65,29.18,16.26,86.6,17.9,2000,7,202,Summer,2000,31.05,30.69,11.72,0.828,0
2000-07-21,31.25,35.03,28.6,18.24,89.7,19.1,2000,7,203,Summer,2000,31.15,30.67,12.36,0.839,0
2000-07-22,30.93,34.06,28.44,10.05,99.0,21.6,2000,7,204,Summer,2000,31.25,30.68,12.06,0.769,0
2000-07-23,31.39,34.21,29.0,6.11,89.5,17.4,2000,7,205,Summer,2000,31.26,30.7,12.02,0.87,0
2000-07-24,31.48,35.19,28.4,14.9,91.2,18.8,2000,7,206,Summer,2000,31.22,30.75,12.06,0.889,0
2000-07-25,31.54,35.24,27.67,6.7,84.7,17.6,2000,7,207,Summer,2000,31.26,30.77,11.65,0.902,0
2000-07-26,31.03,34.33,28.71,16.58,90.2,10.7,2000,7,208,Summer,2000,31.47,30.76,11.46,0.791,0
2000-07-27,30.9,33.64,27.07,6.32,90.6,18.4,2000,7,209,Summer,2000,31.68,30.79,11.3,0.763,0
2000-07-28,31.58,35.39,27.63,4.48,85.1,19.9,2000,7,210,Summer,2000,31.73,30.78,11.93,0.911,0
2000-07-29,32.36,35.87,29.76,3.78,81.9,12.5,2000,7,211,Summer,2000,31.71,30.69,11.73,1.081,0
2000-07-30,32.85,35.33,30.38,15.88,78.4,16.8,2000,7,212,Summer,2000,31.76,30.66,11.77,1.188,0
2000-07-31,31.85,35.0,28.5,6.71,91.2,12.8,2000,7,213,Summer,2000,31.6,30.64,12.81,0.97,0
2000-08-01,31.42,33.57,27.73,34.44,86.2,13.6,2000,8,214,Summer,2000,31.29,30.61,11.99,0.876,0
2000-08-02,31.37,34.23,27.76,10.04,83.9,16.7,2000,8,215,Summer,2000,31.0,30.6,12.58,0.865,0
2000-08-03,29.76,32.5,26.89,10.79,86.4,16.8,2000,8,216,Summer,2000,30.58,30.61,12.98,0.514,0
2000-08-04,29.42,32.33,26.17,23.94,88.9,10.1,2000,8,217,Summer,2000,30.45,30.59,13.08,0.44,0
2000-08-05,30.35,34.26,26.7,0.48,86.3,15.6,2000,8,218,Summer,2000,30.3,30.6,12.74,0.643,0
2000-08-06,29.9,32.22,26.25,2.51,85.9,14.9,2000,8,219,Summer,2000,29.97,30.6,12.84,0.545,0
2000-08-07,30.96,34.63,27.37,43.94,94.7,13.0,2000,8,220,Summer,2000,30.11,30.57,12.79,0.776,0
2000-08-08,30.34,33.35,27.12,1.97,90.8,15.4,2000,8,221,Summer,2000,30.18,30.55,14.99,0.641,0
2000-08-09,29.08,33.06,25.31,1.51,87.5,10.2,2000,8,222,Summer,2000,29.87,30.52,14.64,0.366,0
2000-08-10,30.75,34.44,28.03,2.77,84.6,15.7,2000,8,223,Summer,2000,29.65,30.5,14.49,0.73,0
2000-08-11,29.89,33.39,26.36,33.36,91.3,13.7,2000,8,224,Summer,2000,29.32,30.54,16.92,0.543,0
2000-08-12,28.16,31.99,24.25,7.91,78.8,15.8,2000,8,225,Summer,2000,29.1,30.56,18.91,0.166,0
2000-08-13,28.37,30.41,26.04,2.81,99.0,13.1,2000,8,226,Summer,2000,29.33,30.53,18.92,0.211,0
2000-08-14,28.66,30.73,24.81,33.86,91.3,9.3,2000,8,227,Summer,2000,29.35,30.46,19.97,0.275,0
2000-08-15,28.81,31.76,26.33,2.27,86.0,19.1,2000,8,228,Summer,2000,29.43,30.38,19.52,0.307,0
2000-08-16,30.66,34.01,27.44,26.3,84.8,12.1,2000,8,229,Summer,2000,29.91,30.35,19.31,0.711,0
2000-08-17,30.91,34.57,28.66,18.67,91.1,15.2,2000,8,230,Summer,2000,30.33,30.26,19.25,0.765,0
2000-08-18,30.42,34.12,27.58,8.96,92.0,17.3,2000,8,231,Summer,2000,30.55,30.2,19.08,0.658,0
2000-08-19,31.51,34.49,27.89,6.04,89.1,21.6,2000,8,232,Summer,2000,30.82,30.17,18.81,0.896,0
2000-08-20,31.35,35.07,28.84,21.04,86.1,23.1,2000,8,233,Summer,2000,30.78,30.14,18.13,0.861,0
2000-08-21,30.17,33.94,27.84,8.75,89.5,15.2,2000,8,234,Summer,2000,30.8,30.07,18.73,0.604,0
2000-08-22,30.75,33.34,26.87,72.1,97.3,11.3,2000,8,235,Summer,2000,31.05,30.0,18.65,0.73,0
2000-08-23,30.33,32.99,27.75,4.3,86.8,14.0,2000,8,236,Summer,2000,31.04,29.92,18.19,0.639,0
2000-08-24,31.08,33.23,27.31,2.05,86.4,16.1,2000,8,237,Summer,2000,30.95,29.89,18.39,0.802,0
2000-08-25,32.17,35.08,28.94,89.77,99.0,18.4,2000,8,238,Summer,2000,30.96,29.92,18.34,1.04,0
2000-08-26,31.43,34.56,27.51,65.9,99.0,14.9,2000,8,239,Summer,2000,30.93,29.91,18.53,0.878,0
2000-08-27,30.7,33.55,27.13,4.65,73.0,13.2,2000,8,240,Summer,2000,31.02,29.92,17.7,0.719,0
2000-08-28,30.24,33.46,26.95,35.31,99.0,15.0,2000,8,241,Summer,2000,30.7,30.02,17.96,0.619,0
2000-08-29,30.57,34.05,27.18,2.48,83.8,15.6,2000,8,242,Summer,2000,30.31,30.12,18.4,0.691,0
2000-08-30,30.98,34.9,27.65,0.44,86.2,14.6,2000,8,243,Summer,2000,29.97,30.18,17.4,0.78,0
2000-08-31,28.83,31.85,26.7,32.5,96.1,10.0,2000,8,244,Summer,2000,29.63,30.2,17.4,0.312,0
2000-09-01,29.39,32.45,25.76,5.07,89.6,9.2,2000,9,245,Autumn,2000,29.34,30.17,16.62,0.434,0
2000-09-02,29.05,31.38,26.88,2.73,89.1,13.0,2000,9,246,Autumn,2000,28.98,30.16,16.37,0.36,0
2000-09-03,28.35,31.45,25.32,3.37,84.8,14.9,2000,9,247,Autumn,2000,28.59,30.2,17.02,0.207,0
2000-09-04,28.21,31.62,25.9,18.62,88.2,11.1,2000,9,248,Autumn,2000,28.69,30.12,16.82,0.177,0
2000-09-05,28.02,30.17,24.77,0.12,87.9,9.5,2000,9,249,Autumn,2000,28.78,30.04,16.32,0.135,0
2000-09-06,28.31,32.06,24.58,30.14,92.4,9.1,2000,9,250,Autumn,2000,28.96,30.02,16.7,0.198,0
2000-09-07,29.52,31.83,26.32,7.94,90.4,14.1,2000,9,251,Autumn,2000,29.26,29.99,14.34,0.462,0
2000-09-08,29.99,33.08,26.05,0.03,91.4,12.0,2000,9,252,Autumn,2000,29.65,29.92,14.21,0.564,0
2000-09-09,30.34,33.34,27.13,8.37,80.5,10.3,2000,9,253,Autumn,2000,30.12,29.85,14.44,0.641,0
2000-09-10,30.4,32.81,28.33,8.37,85.2,7.4,2000,9,254,Autumn,2000,30.43,29.73,12.1,0.654,0
2000-09-11,30.94,33.58,26.97,15.91,81.7,11.3,2000,9,255,Autumn,2000,30.43,29.6,10.59,0.772,0
2000-09-12,31.36,34.59,28.4,15.92,86.2,10.1,2000,9,256,Autumn,2000,30.41,29.53,11.35,0.863,0
2000-09-13,30.49,33.64,27.42,4.03,86.3,13.4,2000,9,257,Autumn,2000,30.45,29.51,10.63,0.673,0
2000-09-14,29.48,32.09,27.31,2.07,92.2,9.7,2000,9,258,Autumn,2000,30.6,29.46,11.2,0.453,0
2000-09-15,29.83,33.09,27.33,2.85,84.8,15.4,2000,9,259,Autumn,2000,30.36,29.4,11.51,0.53,0
2000-09-16,30.68,33.9,27.04,11.25,84.3,11.3,2000,9,260,Autumn,2000,30.0,29.42,10.5,0.715,0
2000-09-17,31.44,34.07,28.86,28.34,87.5,12.5,2000,9,261,Autumn,2000,29.89,29.42,10.37,0.881,0
2000-09-18,29.27,31.78,26.76,0.25,82.5,13.4,2000,9,262,Autumn,2000,29.92,29.38,10.35,0.408,0
2000-09-19,28.84,32.0,25.06,5.95,95.0,10.2,2000,9,263,Autumn,2000,29.7,29.41,10.39,0.314,0
2000-09-20,29.7,33.47,27.19,20.09,83.6,5.5,2000,9,264,Autumn,2000,29.47,29.46,9.88,0.501,0
2000-09-21,29.7,33.19,25.75,1.43,87.0,18.6,2000,9,265,Autumn,2000,29.04,29.54,9.91,0.501,0
2000-09-22,28.27,31.72,24.87,0.33,81.2,9.5,2000,9,266,Autumn,2000,28.8,29.64,8.96,0.19,0
2000-09-23,29.09,32.23,26.18,8.83,84.2,7.6,2000,9,267,Autumn,2000,28.75,29.67,8.77,0.368,0
2000-09-24,28.41,31.02,25.02,19.62,89.8,14.2,2000,9,268,Autumn,2000,28.78,29.72,8.87,0.22,0
2000-09-25,27.62,31.11,24.82,20.68,86.7,9.4,2000,9,269,Autumn,2000,28.69,29.76,8.87,0.048,0
2000-09-26,28.44,30.9,26.38,27.59,84.2,9.2,2000,9,270,Autumn,2000,28.79,29.76,8.63,0.227,0
2000-09-27,29.9,32.92,26.18,13.6,83.2,14.1,2000,9,271,Autumn,2000,28.84,29.72,8.15,0.545,0
2000-09-28,29.09,31.1,25.15,19.54,82.5,11.8,2000,9,272,Autumn,2000,28.97,29.65,7.67,0.368,0
2000-09-29,29.0,31.8,25.62,9.87,80.2,14.3,2000,9,273,Autumn,2000,29.02,29.56,7.76,0.349,0
2000-09-30,29.43,32.67,26.27,1.98,82.0,14.6,2000,9,274,Autumn,2000,29.13,29.52,7.89,0.442,0
2000-10-01,29.33,31.94,25.73,1.19,76.3,14.9,2000,10,275,Autumn,2000,29.13,29.41,7.81,0.421,0
2000-10-02,27.93,30.21,24.35,2.21,74.7,7.2,2000,10,276,Autumn,2000,29.28,29.25,7.49,0.116,0
2000-10-03,29.22,32.36,27.11,4.58,78.5,12.0,2000,10,277,Autumn,2000,29.61,29.13,6.59,0.397,0
2000-10-04,29.89,33.8,27.24,3.44,78.5,10.1,2000,10,278,Autumn,2000,29.78,29.05,6.6,0.543,0
2000-10-05,30.16,32.24,26.33,0.87,81.9,7.8,2000,10,279,Autumn,2000,30.07,28.98,6.43,0.602,0
2000-10-06,31.31,33.97,28.79,1.67,74.5,10.7,2000,10,280,Autumn,2000,30.57,28.91,5.8,0.852,0
2000-10-07,30.61,32.88,27.02,2.2,79.9,5.7,2000,10,281,Autumn,2000,30.76,28.85,5.87,0.7,0
2000-10-08,31.34,35.05,28.42,3.0,76.7,8.8,2000,10,282,Autumn,2000,30.74,28.88,6.0,0.859,0
2000-10-09,31.48,34.01,29.09,8.51,81.5,7.6,2000,10,283,Autumn,2000,30.61,28.92,6.11,0.889,0
2000-10-10,30.52,34.15,27.99,1.07,83.1,13.3,2000,10,284,Autumn,2000,30.13,28.97,5.5,0.68,0
2000-10-11,29.77,33.42,26.93,1.59,75.1,13.0,2000,10,285,Autumn,2000,29.76,29.07,4.84,0.517,0
2000-10-12,29.27,32.15,25.97,1.59,88.4,10.0,2000,10,286,Autumn,2000,29.11,29.11,4.09,0.408,0
2000-10-13,27.9,30.04,25.18,6.75,75.7,11.7,2000,10,287,Autumn,2000,28.28,29.06,3.91,0.109,0
2000-10-14,28.03,31.52,24.38,5.71,77.9,12.3,2000,10,288,Autumn,2000,27.9,29.01,3.6,0.137,0
2000-10-15,26.8,30.19,24.48,0.51,81.8,12.2,2000,10,289,Autumn,2000,27.5,28.94,3.98,-0.131,0
2000-10-16,25.69,27.9,22.33,1.64,69.2,7.6,2000,10,290,Autumn,2000,27.13,28.83,4.35,-0.373,0
2000-10-17,27.84,30.9,24.37,1.42,78.6,7.8,2000,10,291,Autumn,2000,27.09,28.71,4.48,0.096,0
2000-10-18,26.95,29.12,23.59,0.65,79.6,7.0,2000,10,292,Autumn,2000,27.08,28.49,4.42,-0.098,0
2000-10-19,26.69,29.93,22.99,0.8,73.4,10.3,2000,10,293,Autumn,2000,27.4,28.23,4.33,-0.155,0
2000-10-20,27.64,31.23,25.59,1.04,76.4,9.1,2000,10,294,Autumn,2000,28.08,27.97,4.26,0.052,0
2000-10-21,27.93,30.72,25.77,3.63,75.0,7.5,2000,10,295,Autumn,2000,28.38,27.77,4.23,0.116,0
2000-10-22,29.04,32.96,26.32,4.07,77.7,8.4,2000,10,296,Autumn,2000,28.87,27.54,4.28,0.357,0
2000-10-23,30.47,33.36,27.02,12.28,89.7,4.6,2000,10,297,Autumn,2000,29.3,27.34,4.28,0.669,0
2000-10-24,29.93,33.15,27.67,1.42,77.9,8.1,2000,10,298,Autumn,2000,29.4,27.13,4.41,0.551,0
2000-10-25,30.39,33.3,27.25,0.86,82.1,5.7,2000,10,299,Autumn,2000,29.38,26.95,4.16,0.652,0
2000-10-26,29.7,32.08,25.92,5.12,73.9,4.2,2000,10,300,Autumn,2000,29.05,26.73,4.23,0.501,0
2000-10-27,28.33,30.76,25.69,7.96,83.3,5.3,2000,10,301,Autumn,2000,28.44,26.53,4.19,0.203,0
2000-10-28,27.8,30.37,25.43,10.38,83.0,15.3,2000,10,302,Autumn,2000,27.85,26.33,4.17,0.087,0
2000-10-29,26.74,28.86,24.58,21.11,86.9,11.9,2000,10,303,Autumn,2000,26.56,26.26,4.02,-0.144,0
2000-10-30,26.16,29.37,22.2,13.36,84.0,17.7,2000,10,304,Autumn,2000,25.36,26.22,3.86,-0.27,0
2000-10-31,25.8,29.04,23.07,4.94,72.1,8.5,2000,10,305,Autumn,2000,24.48,26.14,3.92,-0.349,0
2000-11-01,21.4,24.56,17.49,0.35,69.5,6.1,2000,11,306,Autumn,2000,23.96,26.13,4.15,-1.308,0
2000-11-02,21.26,25.05,17.68,2.05,64.6,6.1,2000,11,307,Autumn,2000,23.63,26.01,4.14,-1.338,0
2000-11-03,22.23,25.61,19.08,1.19,64.6,3.0,2000,11,308,Autumn,2000,23.4,25.98,4.28,-1.127,0
2000-11-04,24.1,28.02,20.11,0.02,67.9,10.8,2000,11,309,Autumn,2000,23.29,26.03,4.28,-0.719,0
2000-11-05,24.44,27.41,21.31,3.26,65.2,7.6,2000,11,310,Autumn,2000,23.95,26.01,4.31,-0.645,0
2000-11-06,24.59,28.47,21.21,2.06,66.8,9.8,2000,11,311,Autumn,2000,24.32,25.97,4.31,-0.612,0
2000-11-07,25.02,27.98,22.3,6.87,65.6,7.1,2000,11,312,Autumn,2000,24.54,25.9,4.18,-0.519,0
2000-11-08,26.0,29.22,23.38,1.18,73.9,9.5,2000,11,313,Autumn,2000,24.46,25.75,3.83,-0.305,0
2000-11-09,23.86,26.1,21.8,3.07,58.2,10.5,2000,11,314,Autumn,2000,24.63,25.7,3.79,-0.772,0
2000-11-10,23.8,26.59,21.35,0.37,59.0,6.3,2000,11,315,Autumn,2000,24.95,25.62,3.82,-0.785,0
2000-11-11,23.52,26.42,20.71,0.9,66.0,9.5,2000,11,316,Autumn,2000,24.85,25.54,3.81,-0.846,0
2000-11-12,25.6,27.86,22.47,2.24,64.9,9.6,2000,11,317,Autumn,2000,24.76,25.43,3.55,-0.392,0
2000-11-13,26.88,29.31,23.16,1.07,66.6,5.8,2000,11,318,Autumn,2000,24.81,25.33,3.23,-0.113,0
2000-11-14,24.32,27.91,21.95,2.17,63.9,9.6,2000,11,319,Autumn,2000,25.17,25.27,2.58,-0.671,0
2000-11-15,25.34,28.21,22.27,8.74,65.4,6.8,2000,11,320,Autumn,2000,25.81,25.24,2.15,-0.449,0
2000-11-16,24.23,27.84,20.55,1.07,63.7,2.9,2000,11,321,Autumn,2000,26.03,25.25,2.04,-0.691,0
2000-11-17,26.31,29.76,22.57,4.97,74.2,6.8,2000,11,322,Autumn,2000,26.01,25.2,2.07,-0.238,0
2000-11-18,27.99,30.05,25.65,0.52,60.6,9.1,2000,11,323,Autumn,2000,26.37,25.13,2.05,0.129,0
2000-11-19,27.16,30.34,24.0,2.13,69.4,14.5,2000,11,324,Autumn,2000,26.45,25.0,2.02,-0.052,0
2000-11-20,26.72,29.61,23.29,3.52,66.3,7.6,2000,11,325,Autumn,2000,27.05,24.82,2.05,-0.148,0
2000-11-21,26.83,29.11,23.65,0.26,76.9,10.7,2000,11,326,Autumn,2000,27.29,24.57,1.97,-0.124,0
2000-11-22,25.92,27.94,22.16,1.75,65.8,8.5,2000,11,327,Autumn,2000,27.2,24.44,1.93,-0.323,0
2000-11-23,28.43,32.13,24.8,0.13,59.6,8.1,2000,11,328,Autumn,2000,26.93,24.37,1.72,0.224,0
2000-11-24,28.0,31.84,24.74,1.85,60.7,5.8,2000,11,329,Autumn,2000,26.65,24.15,1.68,0.131,0
2000-11-25,27.31,29.78,23.48,4.83,62.2,11.0,2000,11,330,Autumn,2000,26.34,23.99,1.58,-0.02,0
2000-11-26,25.28,27.84,21.42,0.23,73.6,5.2,2000,11,331,Autumn,2000,26.25,23.81,1.61,-0.462,0
2000-11-27,24.78,27.16,22.68,0.71,64.0,6.1,2000,11,332,Autumn,2000,25.93,23.66,1.63,-0.571,0
2000-11-28,24.68,27.63,22.06,1.54,68.0,11.1,2000,11,333,Autumn,2000,24.77,23.47,1.58,-0.593,0
2000-11-29,25.26,29.04,21.63,0.41,68.4,6.7,2000,11,334,Autumn,2000,23.6,23.22,1.54,-0.466,0
2000-11-30,26.21,28.67,23.68,1.76,62.3,7.9,2000,11,335,Autumn,2000,22.64,23.05,1.48,-0.259,0
2000-12-01,19.88,21.91,17.84,1.21,57.2,7.5,2000,12,336,Winter,2000,21.77,22.83,1.19,-1.639,0
2000-12-02,19.14,21.76,15.35,1.52,54.8,8.9,2000,12,337,Winter,2000,20.65,22.65,1.19,-1.8,0
2000-12-03,18.53,20.72,16.1,0.35,62.7,6.9,2000,12,338,Winter,2000,20.01,22.4,1.03,-1.933,0
2000-12-04,18.68,22.41,15.66,0.79,57.8,12.0,2000,12,339,Winter,2000,19.51,21.96,1.02,-1.9,0
2000-12-05,16.85,20.15,13.98,0.74,49.2,7.8,2000,12,340,Winter,2000,19.45,21.57,0.95,-2.299,0
2000-12-06,20.78,23.73,17.65,0.99,61.8,4.4,2000,12,341,Winter,2000,19.44,21.24,0.84,-1.443,0
2000-12-07,22.71,24.92,19.54,0.45,59.9,6.4,2000,12,342,Winter,2000,19.42,20.97,0.85,-1.022,0
2000-12-08,19.44,22.63,17.37,0.17,56.8,1.6,2000,12,343,Winter,2000,19.46,20.8,0.79,-1.735,0
2000-12-09,19.06,21.63,15.59,0.04,56.1,9.0,2000,12,344,Winter,2000,19.91,20.61,0.79,-1.818,0
2000-12-10,18.44,21.54,16.2,1.26,50.9,4.5,2000,12,345,Winter,2000,19.71,20.49,0.75,-1.953,0
2000-12-11,18.93,20.97,15.3,1.51,61.3,9.6,2000,12,346,Winter,2000,19.19,20.28,0.59,-1.846,0
2000-12-12,19.99,22.15,17.19,0.56,63.0,9.2,2000,12,347,Winter,2000,19.13,20.1,0.59,-1.615,0
2000-12-13,19.39,23.18,16.84,0.12,58.5,6.3,2000,12,348,Winter,2000,19.07,19.9,0.62,-1.746,0
2000-12-14,19.11,21.32,16.46,0.3,58.5,5.7,2000,12,349,Winter,2000,19.11,19.73,0.58,-1.807,0
2000-12-15,18.98,22.81,16.75,0.02,61.6,8.9,2000,12,350,Winter,2000,18.55,19.54,0.59,-1.835,0
2000-12-16,18.66,22.14,16.1,0.94,61.5,9.0,2000,12,351,Winter,2000,17.88,19.29,0.54,-1.905,0
2000-12-17,18.73,21.54,15.15,0.42,59.7,3.9,2000,12,352,Winter,2000,17.55,19.22,0.6,-1.89,0
2000-12-18,15.01,17.78,12.28,0.04,67.5,6.4,2000,12,353,Winter,2000,17.47,19.16,0.58,-2.7,1
2000-12-19,15.26,18.76,12.15,0.12,55.8,10.8,2000,12,354,Winter,2000,17.74,19.18,0.57,-2.646,1
2000-12-20,17.07,20.73,13.55,0.06,56.6,5.7,2000,12,355,Winter,2000,18.34,19.13,0.58,-2.251,0
2000-12-21,18.6,22.55,15.92,0.73,56.0,12.2,2000,12,356,Winter,2000,19.11,19.13,0.59,-1.918,0
2000-12-22,20.88,23.5,17.19,0.04,52.8,6.2,2000,12,357,Winter,2000,19.97,19.07,0.57,-1.421,0
2000-12-23,22.8,26.02,19.79,0.11,53.7,10.0,2000,12,358,Winter,2000,20.64,18.96,0.58,-1.003,0
2000-12-24,24.13,27.45,20.25,0.64,54.9,8.6,2000,12,359,Winter,2000,20.88,19.05,0.59,-0.713,0
2000-12-25,21.06,24.93,17.66,0.0,53.5,8.7,2000,12,360,Winter,2000,21.01,19.14,0.62,-1.382,0
2000-12-26,19.92,23.72,16.02,0.2,55.4,11.7,2000,12,361,Winter,2000,20.84,19.37,0.64,-1.63,0
2000-12-27,18.78,22.66,15.92,1.7,57.0,2.1,2000,12,362,Winter,2000,20.27,19.52,0.6,-1.879,0
2000-12-28,19.49,21.56,16.73,0.13,66.0,7.1,2000,12,363,Winter,2000,19.36,19.58,0.63,-1.724,0
2000-12-29,19.67,23.39,17.01,0.89,53.0,6.8,2000,12,364,Winter,2000,18.81,19.62,0.64,-1.685,0
2000-12-30,18.87,21.35,15.14,0.21,58.2,8.1,2000,12,365,Winter,2000,18.71,19.66,0.64,-1.859,0
2000-12-31,17.74,19.96,15.67,2.97,62.8,5.6,2000,12,366,Winter,2000,18.49,19.65,0.69,-2.105,0
2001-01-01,17.19,20.29,14.21,0.81,56.5,10.3,2001,1,1,Winter,2000,18.1,19.66,0.68,-2.225,0
2001-01-02,19.2,23.12,15.91,0.07,60.3,6.6,2001,1,2,Winter,2000,18.0,19.67,0.67,-1.787,0
2001-01-03,17.26,19.77,14.57,1.02,54.2,6.8,2001,1,3,Winter,2000,18.07,19.8,0.69,-2.21,0
2001-01-04,16.8,20.42,14.07,1.2,50.5,7.3,2001,1,4,Winter,2000,18.72,19.93,0.75,-2.31,0
2001-01-05,18.91,21.91,16.15,0.41,46.8,11.3,2001,1,5,Winter,2000,19.38,20.0,0.75,-1.85,0
2001-01-06,19.36,22.79,16.61,0.75,66.7,6.3,2001,1,6,Winter,2000,20.25,20.02,0.74,-1.752,0
2001-01-07,22.3,25.85,20.25,0.33,64.2,10.3,2001,1,7,Winter,2000,21.13,19.92,0.74,-1.112,0
2001-01-08,21.8,24.51,19.04,0.99,56.5,6.8,2001,1,8,Winter,2000,21.82,19.73,0.82,-1.22,0
2001-01-09,25.33,27.94,23.1,1.85,54.8,4.8,2001,1,9,Winter,2000,22.09,19.53,0.84,-0.451,0
2001-01-10,23.41,25.7,20.9,0.33,61.9,5.6,2001,1,10,Winter,2000,22.22,19.5,0.86,-0.87,0
2001-01-11,21.62,24.42,18.04,1.52,65.7,12.1,2001,1,11,Winter,2000,21.71,19.42,0.87,-1.26,0
2001-01-12,20.81,23.05,18.5,0.53,62.1,14.9,2001,1,12,Winter,2000,21.29,19.35,0.82,-1.436,0
2001-01-13,20.3,23.84,17.79,0.24,57.3,11.0,2001,1,13,Winter,2000,20.37,19.28,0.83,-1.547,0
2001-01-14,18.68,22.11,15.29,1.38,53.0,4.6,2001,1,14,Winter,2000,19.74,19.26,0.86,-1.9,0
2001-01-15,18.85,22.13,16.24,0.79,63.2,8.7,2001,1,15,Winter,2000,19.39,19.32,0.86,-1.863,0
2001-01-16,18.95,21.5,16.17,0.03,54.5,10.4,2001,1,16,Winter,2000,19.15,19.32,0.84,-1.842,0
2001-01-17,18.99,21.97,16.25,0.74,57.4,4.5,2001,1,17,Winter,2000,18.98,19.38,0.87,-1.833,0
2001-01-18,19.15,22.33,16.85,1.69,50.7,10.7,2001,1,18,Winter,2000,18.89,19.51,0.94,-1.798,0
2001-01-19,19.1,22.51,15.14,0.16,45.6,5.0,2001,1,19,Winter,2000,18.61,19.67,0.95,-1.809,0
2001-01-20,19.13,22.82,15.28,0.51,54.6,10.7,2001,1,20,Winter,2000,18.52,19.88,0.91,-1.802,0
2001-01-21,18.07,20.36,15.73,0.04,49.0,6.2,2001,1,21,Winter,2000,18.67,19.97,0.91,-2.033,0
2001-01-22,16.91,20.76,13.58,2.45,68.4,0.0,2001,1,22,Winter,2000,18.44,20.03,1.02,-2.286,0
2001-01-23,18.28,22.02,15.42,1.12,59.1,11.6,2001,1,23,Winter,2000,18.1,20.03,1.15,-1.988,0
2001-01-24,20.04,22.08,16.28,0.75,57.5,7.8,2001,1,24,Winter,2000,17.85,20.06,1.18,-1.604,0
2001-01-25,17.54,20.67,14.06,0.41,62.1,9.8,2001,1,25,Winter,2000,18.0,19.91,1.14,-2.149,0
2001-01-26,16.74,20.6,13.83,0.2,46.2,8.9,2001,1,26,Winter,2000,18.54,19.83,1.15,-2.323,0
